taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:1407	NCBI:txid66524	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1410	NCBI:txid29178	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1414	NCBI:txid6947	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1484	NCBI:txid94797	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1562	NCBI:txid61893	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1564	NCBI:txid61896	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1565	NCBI:txid61900	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1566	NCBI:txid72048	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1567	NCBI:txid261973	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1594	NCBI:txid168713	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1595	NCBI:txid264048	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1598	NCBI:txid264056	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1599	NCBI:txid6077	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1600	NCBI:txid168736	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1601	NCBI:txid6094	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1603	NCBI:txid37517	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1605	NCBI:txid308582	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1606	NCBI:txid27800	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1607	NCBI:txid6098	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1608	NCBI:txid308586	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1609	NCBI:txid308660	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1610	NCBI:txid168747	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1611	NCBI:txid1612414	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1612	NCBI:txid662023	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1613	NCBI:txid308572	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1614	NCBI:txid86619	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1615	NCBI:txid323324	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1644	NCBI:txid91377	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1645	NCBI:txid41795	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1647	NCBI:txid88021	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1648	NCBI:txid6440	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1692	NCBI:txid219170	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1703	NCBI:txid60004	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1705	NCBI:txid66525	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1727	NCBI:txid6451	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1730	NCBI:txid55030	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1733	NCBI:txid72688	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1734	NCBI:txid196938	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1738	NCBI:txid55734	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1740	NCBI:txid1273264	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1741	NCBI:txid1233869	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1742	NCBI:txid190185	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1743	NCBI:txid57616	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1747	NCBI:txid217754	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1748	NCBI:txid69584	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1750	NCBI:txid71507	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1751	NCBI:txid872514	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1752	NCBI:txid6497	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1753	NCBI:txid71499	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1755	NCBI:txid71291	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1756	NCBI:txid71492	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1758	NCBI:txid154636	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1761	NCBI:txid6515	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1762	NCBI:txid70849	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1763	NCBI:txid71477	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1769	NCBI:txid929463	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1771	NCBI:txid264266	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1772	NCBI:txid36931	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1773	NCBI:txid42451	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1774	NCBI:txid6562	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1775	NCBI:txid102312	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1776	NCBI:txid44599	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1778	NCBI:txid102301	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1780	NCBI:txid62874	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1781	NCBI:txid121179	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1782	NCBI:txid665962	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1784	NCBI:txid282291	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1786	NCBI:txid61331	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1787	NCBI:txid120445	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1788	NCBI:txid61328	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1789	NCBI:txid120557	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1794	NCBI:txid97264	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1795	NCBI:txid10206	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1803	NCBI:txid7568	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1806	NCBI:txid7586	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1818	NCBI:txid10219	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1819	NCBI:txid33627	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1820	NCBI:txid10220	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1821	NCBI:txid7711	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1822	NCBI:txid7712	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1824	NCBI:txid7735	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1828	NCBI:txid35060	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1828	NCBI:txid7776	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1829	NCBI:txid1476529	To GenBank (0 nucleotides; 3 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1831	NCBI:txid32523	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:1836	NCBI:txid8782	To GenBank (26 nucleotides; 0 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1837	NCBI:txid40674	To GenBank (107 nucleotides; 8 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:1839	NCBI:txid7713	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2018	NCBI:txid10221	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2019	NCBI:txid35078	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2020	NCBI:txid117500	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2032	NCBI:txid6434	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2038	NCBI:txid6388	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2039	NCBI:txid2109251	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2040	NCBI:txid2109251	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2041	NCBI:txid55824	To GenBank (0 nucleotides; 1 proteins)		ncbi	
urn:lsid:marinespecies.org:taxname:2043	NCBI:txid60930	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2078	NCBI:txid33313	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2081	NCBI:txid10229	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2087	NCBI:txid71478	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2088	NCBI:txid53693	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2089	NCBI:txid53689	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2091	NCBI:txid1411955	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2092	NCBI:txid182724	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2093	NCBI:txid182733	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2094	NCBI:txid231996	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2095	NCBI:txid1077243	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2096	NCBI:txid203161	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2097	NCBI:txid1421207	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2104	NCBI:txid84322	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2117	NCBI:txid6406	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2118	NCBI:txid6382	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2119	NCBI:txid6383	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2132	NCBI:txid119089	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2135	NCBI:txid33218	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2136	NCBI:txid33283	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2138	NCBI:txid70242	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2139	NCBI:txid70219	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2140	NCBI:txid46000	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2141	NCBI:txid57287	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2143	NCBI:txid6236	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2148	NCBI:txid2044734	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2149	NCBI:txid2044738	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2150	NCBI:txid2301099	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2151	NCBI:txid2301103	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2152	NCBI:txid2301104	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2153	NCBI:txid2301106	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2154	NCBI:txid320100	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2157	NCBI:txid319996	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2158	NCBI:txid211203	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2159	NCBI:txid320000	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2160	NCBI:txid55879	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2162	NCBI:txid73931	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2163	NCBI:txid73920	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2164	NCBI:txid2301101	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2165	NCBI:txid2044971	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2166	NCBI:txid331538	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2167	NCBI:txid74795	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2168	NCBI:txid616676	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2169	NCBI:txid459070	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2171	NCBI:txid293848	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2172	NCBI:txid129894	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2173	NCBI:txid130200	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2175	NCBI:txid2044976	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2176	NCBI:txid331559	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2177	NCBI:txid288541	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2178	NCBI:txid459104	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2179	NCBI:txid2044974	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2182	NCBI:txid1095088	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2183	NCBI:txid2044975	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2184	NCBI:txid320094	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2185	NCBI:txid129877	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2187	NCBI:txid862436	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2188	NCBI:txid120165	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2189	NCBI:txid129902	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2190	NCBI:txid73923	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2191	NCBI:txid319958	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2192	NCBI:txid375201	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2193	NCBI:txid211207	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2194	NCBI:txid308676	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2195	NCBI:txid291244	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2196	NCBI:txid57290	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2197	NCBI:txid331546	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2198	NCBI:txid129855	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2199	NCBI:txid211204	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2200	NCBI:txid664464	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2201	NCBI:txid211194	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2203	NCBI:txid129850	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2204	NCBI:txid73927	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2205	NCBI:txid2763302	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2206	NCBI:txid129897	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2208	NCBI:txid211200	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2209	NCBI:txid320143	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2210	NCBI:txid2059210	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2211	NCBI:txid373741	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2213	NCBI:txid6243	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2222	NCBI:txid74803	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2224	NCBI:txid320065	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2225	NCBI:txid2507970	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2226	NCBI:txid320059	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2227	NCBI:txid74796	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2263	NCBI:txid2044723	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2264	NCBI:txid2044722	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2265	NCBI:txid3029572	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2276	NCBI:txid319936	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2277	NCBI:txid129853	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2278	NCBI:txid862452	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2280	NCBI:txid459101	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2281	NCBI:txid2044652	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2282	NCBI:txid647164	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2283	NCBI:txid2059016	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2286	NCBI:txid2183706	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2287	NCBI:txid2183713	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2290	NCBI:txid1265449	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2294	NCBI:txid320054	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2296	NCBI:txid3076622	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2297	NCBI:txid151353	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2298	NCBI:txid151355	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2299	NCBI:txid640865	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2300	NCBI:txid319940	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2301	NCBI:txid560188	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2302	NCBI:txid319945	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2303	NCBI:txid1041446	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2304	NCBI:txid2545568	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2308	NCBI:txid320056	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2309	NCBI:txid1506412	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2310	NCBI:txid1506414	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2311	NCBI:txid1862935	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2312	NCBI:txid2763300	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2313	NCBI:txid70256	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2318	NCBI:txid331540	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2319	NCBI:txid3014551	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2320	NCBI:txid73921	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2321	NCBI:txid3082457	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2322	NCBI:txid327455	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2323	NCBI:txid288559	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2326	NCBI:txid1506409	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2327	NCBI:txid129881	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2328	NCBI:txid2682530	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2329	NCBI:txid2682534	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2330	NCBI:txid2682537	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2331	NCBI:txid1429226	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2332	NCBI:txid373649	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2333	NCBI:txid331544	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2335	NCBI:txid560190	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2336	NCBI:txid2593530	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2339	NCBI:txid74804	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2341	NCBI:txid1506403	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2343	NCBI:txid320066	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2344	NCBI:txid2507968	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2345	NCBI:txid1041449	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2346	NCBI:txid70431	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2347	NCBI:txid2775175	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2349	NCBI:txid911923	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2350	NCBI:txid320061	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2351	NCBI:txid74797	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2352	NCBI:txid74799	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2353	NCBI:txid74801	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2354	NCBI:txid616687	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2355	NCBI:txid616691	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2356	NCBI:txid616684	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2360	NCBI:txid616806	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2363	NCBI:txid2509245	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2365	NCBI:txid2778719	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2366	NCBI:txid637441	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2368	NCBI:txid319953	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2369	NCBI:txid130202	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2372	NCBI:txid652116	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2377	NCBI:txid652118	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2379	NCBI:txid130201	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2381	NCBI:txid2781567	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2382	NCBI:txid320028	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2383	NCBI:txid1881577	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2385	NCBI:txid648248	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2387	NCBI:txid2898621	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2388	NCBI:txid1041450	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2389	NCBI:txid129900	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2391	NCBI:txid288542	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2393	NCBI:txid459084	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2394	NCBI:txid459079	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2397	NCBI:txid459089	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2398	NCBI:txid459086	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2399	NCBI:txid1354670	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2400	NCBI:txid2775172	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2402	NCBI:txid1330288	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2403	NCBI:txid3076460	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2407	NCBI:txid459081	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2408	NCBI:txid2059028	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2409	NCBI:txid2082271	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2410	NCBI:txid640863	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2412	NCBI:txid1095089	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2414	NCBI:txid2059208	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2415	NCBI:txid320095	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2416	NCBI:txid320111	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2419	NCBI:txid2044718	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2420	NCBI:txid375090	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2421	NCBI:txid2059025	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2426	NCBI:txid129879	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2427	NCBI:txid1235006	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2428	NCBI:txid373682	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2429	NCBI:txid1235004	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2430	NCBI:txid1881573	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2431	NCBI:txid2059100	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2432	NCBI:txid999732	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2433	NCBI:txid129901	To Genbank		ncbi	
urn:lsid:marinespecies.org:taxname:2434	NCBI:txid129878	To Genbank		ncbi	
